,GSM2651032,GSM2651033,GSM2651034,GSM2651035,GSM2651036,GSM2651037,GSM2651038,GSM2651039,GSM2651040,GSM2651041,GSM2651042,GSM2651043,GSM2651044,GSM2651045,GSM2651046,GSM2651047
Usp1,10.80532416,10.91773659,11.48764728,11.01869456,11.04289695,11.23189303,10.76241752,10.64584403,10.94944568,11.01105994,10.6540776,10.62794837,10.6922833,10.61035157,10.95352395,11.05164615
Dhrs7,13.63777905,13.69673973,13.90528192,14.15722608,14.07801633,13.85606197,13.43337824,13.61839286,14.23442021,14.03402695,13.40814699,13.6773857,13.51437321,13.46978037,14.34226727,14.22431313
Hic1,11.77452667,11.45799392,10.62292093,11.16224924,11.11728387,10.65915843,11.7471063,11.50223582,11.18522698,11.35106635,11.67888545,11.67884315,11.82330092,11.38580854,11.00968556,11.13936921
Dnajc9,9.688995474,9.8233500975,10.8033219435,10.055830096,9.9827733805,10.5073409615,9.577741386,9.7901240625,10.0386400655,10.2604498295,9.602365375,9.35022208,9.5523324885,9.5490383795,10.049512034,10.1467629835
Wipi1,10.5449897273333,10.196948306,9.66265277333333,9.60196676466667,10.165964385,9.49908646033333,10.503225017,10.272102551,9.87382578466667,9.586145828,10.5365584396667,10.0600724603333,10.5494077856667,10.3419209443333,9.48696539933333,9.73641995466667
Nr3c1,12.690597815,12.799561605,12.831249445,13.09412678,13.187401555,12.981310445,12.713798375,12.5963586,13.2507439,13.142215415,12.402670605,12.720866675,12.48555103,12.49852913,13.295309695,13.434896295
Htra4,10.13930803,10.1179685,10.55035358,10.96635377,11.12666899,10.88286487,9.582926863,9.493017263,10.5911291,10.56615674,8.976624479,10.1565496,10.07439897,9.783437286,10.29060609,10.87450601
Wtip,11.0418173405,10.8685623465,9.967882803,10.2863275595,10.467814953,10.0018526145,11.043687719,10.858607198,10.6273019385,10.5492621115,11.11778364,10.66418364,10.987403578,10.9918206755,10.2469595785,10.558441343
Mia3,10.7537283666667,10.695092853,10.0330977376667,10.2375445526667,10.5357315233333,10.1164879973333,10.8385029776667,10.787332382,10.5191115833333,10.382637885,10.8064829146667,10.6913312983333,10.814459505,10.9142623743333,10.3617510093333,10.501602066
Rnf149,12.04421833,11.93564403,11.29038284,11.53035159,11.27941827,11.75569296,12.35964042,12.17885367,10.97907937,11.58838281,12.23965411,11.86419444,12.19153221,12.4179854,11.88605544,11.56448221
Gclm,10.84904355,10.80746028,12.39046993,11.73123831,11.39132158,11.88567779,10.88955222,11.05541411,11.44508248,11.54378755,10.97696255,10.62348273,10.92040464,10.79241431,11.28654633,11.40740929
Ubtd1,10.53077152,10.65949115,10.12622921,10.11450066,10.07670807,9.902027063,10.57004002,10.55119081,10.29220011,10.32936755,11.08312509,10.64699569,10.69022908,10.55064599,10.09273895,10.08375842
Rabgap1,9.558069464,10.0572508405,11.813067225,11.9438479565,10.592138606,11.897131532,9.471281857,9.9601105405,11.330126246,11.7333665985,9.699070417,10.551422985,9.764078203,10.3740762055,11.1769185625,10.796970779
Ccdc102a,11.12291049,11.09924643,10.11002098,10.58688627,10.73713258,10.24793164,11.19063513,11.07679314,10.8390062,10.70388846,11.51452486,11.14565314,11.37917329,11.39102378,10.38281445,10.7980945
Tlr2,11.24960067,11.56160528,10.44970288,11.41165672,10.94581882,10.81598929,11.44797287,11.56409334,11.05334608,11.11598922,11.54506821,11.3010284,11.29999379,11.82870145,11.1600901,11.0193148
Tmem51,10.49212952,10.64566396,9.965382954,10.04796367,9.69152802,10.05532755,10.64550059,10.65969765,9.826937913,10.29739712,10.64798381,11.00838079,10.56991065,10.43861327,10.18534163,9.966285035
Gp9,7.590207606,8.470825989,12.10842685,10.25664339,10.2367181,10.77181978,6.345322106,9.019525232,10.41117544,10.07749944,4.691637302,5.32877827,7.049430077,5.721049196,11.29382602,9.921096684
Hist1h2ab,13.63205198,14.35370305,16.03373474,14.92128169,14.81305916,15.52206661,13.40155934,14.14314583,14.33268472,14.71170169,13.21398932,13.42504532,13.52003302,13.53180062,14.60610724,14.79158485
Mki67,12.24840959,12.72325764,14.75345419,13.67708604,13.26536807,14.03999979,11.90766048,12.64994804,13.22352747,13.6805621,12.21320743,12.53423639,12.48447259,12.42921169,13.16565834,13.182202
Ermn,13.85701411,14.0167332,15.69363321,16.42574609,15.16222714,15.56195369,13.58689734,14.21576143,15.77790948,15.36489017,13.43597669,14.9839805,13.75976052,14.38280343,15.86816365,15.10106186
Gm13021,9.765468839,9.90258344,9.333552995,9.504389963,9.690772711,9.123229604,9.794166535,9.913563691,9.468027256,9.524395093,9.832458955,9.542274241,9.928333616,10.03597697,9.399994536,9.532474459
Oard1,9.460856919,9.625694999,10.47186308,10.07617261,9.906121925,10.47858969,9.24692256,9.470115373,10.16454675,10.43810462,9.47334122,9.677419053,9.473301616,9.629859245,9.841543973,9.861344813
Col5a1,16.70259994,16.22969268,14.21189808,15.36071488,16.2635685,14.42772824,16.93207127,16.71250133,14.98607136,14.56622065,16.2945824,16.34196191,16.95795124,16.78813903,15.10370446,15.86154312
Gja4,10.06812011,10.20694372,9.079925272,9.607437323,9.885685467,9.09616774,10.06463343,10.27523024,9.806277219,9.670008554,10.56446113,10.7243088,10.45136416,10.55617981,9.494626147,9.773435216
Pik3ca,11.27947155,11.4104017,13.19532101,13.97003992,12.47536957,12.98982182,10.87944972,11.41816089,13.2046535,12.71490925,10.83342664,12.21361034,11.1688687,11.70356654,13.18318227,12.33561377
AU018091,6.717457552,7.815185107,11.79786927,11.69685532,8.814862048,12.00260838,6.808180513,7.646576268,10.37194347,11.26851431,7.16241776,8.828330763,7.602601249,8.660099555,9.917981943,9.419934811
Colgalt1,13.457501745,13.31516098,12.79678393,13.21556443,13.11021108,12.895843715,13.212828915,13.41475264,12.899632595,12.8258447,13.25625921,13.599046285,13.46572502,13.643903625,13.157969205,13.060705315
Mrgprg,9.283321612,10.49922517,14.45223102,14.51965639,11.70227455,14.68296112,9.512155549,10.07164016,13.51640438,14.27605485,9.844557676,12.01019236,10.15700725,11.57519901,13.08571093,12.15047078
Casp6,10.71886831,10.6410363,9.984390217,10.06962055,10.11117053,9.869814374,10.63353617,10.35045569,10.12178717,10.01925268,11.05520449,10.2559736,10.73974191,10.53691087,9.881072233,10.06575909
Flrt2,10.745610495,10.348446696,9.224477474,9.722002682,9.894761628,9.6342163645,10.68515888,10.5421984215,9.7358110485,9.4216453135,10.2828588105,10.2769742735,10.4367556745,10.242873629,9.8968700465,10.018031639
Paqr7,10.28421422,10.451308328,10.9675796125,10.8878212585,10.714409971,10.5644668035,9.9806961625,10.306215792,10.674392999,10.7896248435,10.1736912145,10.372146039,10.2229990655,9.9492935575,10.9677077255,10.753468742
Myl4,12.364425405,12.2276004,10.76188414,10.6616618435,11.02261051,10.844118338,12.88238056,12.82015224,11.134445915,11.217480485,12.900147625,11.407988725,13.069928785,11.79518972,11.109033695,11.12833452
Wipf3,9.81283104566667,9.735124101,10.1220018326667,9.95437105033333,10.2573391266667,10.1815674573333,9.64229619,9.72131702333333,10.270025938,9.90327137233333,9.03304378,9.34469655533333,9.48493316333333,9.24889825033333,10.286915479,10.2392509516667
Lrfn3,10.17171679,10.06737658,9.120643867,9.399969733,9.902862398,9.387022188,10.15188457,10.22134544,9.78504295,9.629198992,10.30209134,9.77573337,10.26551583,10.23478856,9.403252936,9.729543741
Ube2b,11.245585814,11.1330095253333,11.7200066253333,11.433414567,11.6709016966667,11.80919792,11.261423718,11.4038397756667,11.8140585903333,11.7280067546667,10.91745729,10.9203092263333,11.263337968,11.215662669,11.813224013,11.6105757966667
Pvrl1,9.992331162,10.09319624,9.082603044,9.759102581,9.665636438,9.403597276,10.10004339,10.09468431,9.741932581,9.819933678,10.32077251,10.3223736,10.03092262,10.36046263,9.613894871,9.827052666
Spred1,10.2459266805,10.3111635505,9.523426022,9.8448465065,10.117274177,9.739303112,10.457224766,10.405500991,9.8495069395,9.9785819295,10.265294862,10.254235626,10.294341764,10.3217034065,10.0091415365,10.114045855
Adgre1,10.549951112,10.751092283,9.3263218325,9.8149016685,9.7047320595,9.628030407,10.7563439175,10.5330235895,9.2293433725,9.770216397,10.4194074335,11.039171449,10.273041064,9.961415865,9.957021482,9.894789351
Fam171a1,10.086972439,9.94611343366667,9.25317116133333,9.48794157266667,9.703071654,9.25020127833333,10.0646869906667,9.91177361866667,9.62105299166667,9.56552508,10.0013114146667,9.895233439,10.0853731253333,10.0019283713333,9.42004947566667,9.765827322
Hspa8,13.90056765,14.0504820725,13.366616115,13.1956788175,13.388749845,13.26347549,14.1694852375,14.305152065,13.6072792775,13.6167726025,14.1336228225,13.674023455,13.90652292,14.0713651525,13.7778332925,13.5313713275
Clec4a3,10.73412908,10.77053047,9.409542729,9.717247443,9.653108455,9.628355002,10.903437,10.52296922,9.124755805,9.801221698,10.65019763,10.74582003,10.33366799,9.683097395,9.932673479,9.602082585
Kctd17,11.7417253,11.82532275,11.00087434,11.62778855,11.53060514,10.96772924,11.70969794,11.66679096,11.39159834,11.43124821,12.01565566,12.06334981,11.87515263,12.00624686,10.99011838,11.31332941
Epn3,13.27516385,13.16382674,12.16673521,12.56041497,13.0541214,12.19556803,13.13967139,13.1502397,12.39116971,12.10746207,12.97134918,12.90259946,13.03367332,13.11623939,12.24671479,12.5899282
Asf1b,10.43795673,10.71156741,12.32065396,11.42236916,11.0858991,11.70503223,10.16571084,10.86168152,10.96580908,11.28459062,10.38919644,10.48172594,10.53462307,10.40372921,11.43754041,11.36233624
Rhoh,9.538354646,9.984370512,10.7215307,10.62358459,10.15742916,10.66499108,9.388999332,9.860604826,10.24343576,10.69903804,9.347668762,9.547430501,9.049560337,8.955891288,10.26418597,10.22333536
Tspan6,12.8091655,12.14582013,10.4186455,10.87770206,11.91422769,10.83984506,12.61511333,12.26662979,11.3841414,10.54021145,12.58572965,11.83115053,12.50057626,12.60313711,11.03520461,11.78492935
Aoc3,11.587456255,11.62629261,10.494516795,11.06858877,11.122458005,10.59830207,11.31644966,11.481407995,10.9284275,10.9090035,11.29063157,11.808978955,11.47759032,11.38167552,10.928448385,11.129481895
Tmem45a,11.50055941,11.2611634,10.09580138,10.4440459,11.00070832,10.38220532,11.4744646,11.26312309,10.41631966,10.0655639,11.27085742,10.8883307,11.40712362,11.26449339,10.29488852,10.80046625
Stra6,9.119694076,9.322441999,11.26443376,11.96983203,10.38414805,11.01340433,8.532039148,9.141490289,11.19882805,10.56233294,8.713692693,10.03032376,8.875122172,9.477501364,11.10614384,10.08084826
Tmem120a,10.45908889,10.61100219,9.927120108,10.04199218,9.784967791,9.847993949,10.37196233,10.35467855,10.17028281,10.31183638,10.79672604,10.62601437,10.57087234,10.67078208,9.795656685,9.920137925
Mdh1,10.9298613036667,11.0144311776667,11.2313610653333,10.914176929,11.21534904,11.366967378,11.0354531226667,10.761385729,11.587854992,11.264764967,10.8112258486667,10.7998193033333,10.9481593446667,10.5599828626667,11.2084084233333,11.069606024
Il3ra,10.681076797,10.8276108255,10.1096459245,10.400375387,10.070520582,10.0861437175,10.575298416,10.9390038535,10.5121222515,10.539928406,11.058656427,11.158916025,10.921469329,10.921783731,10.399250876,10.2886780965
Igf2r,12.70079101,12.4805325,11.69784181,12.10099363,12.43403335,11.95536185,12.75767731,12.7696269,12.05511883,11.98668781,12.44811176,12.68680142,12.80898799,12.87228642,12.2367701,12.39520647
Pigr,9.7800899725,9.945279604,10.579731983,10.865147536,10.3933600325,10.4759636855,9.8731622585,9.896051709,10.490527785,10.1244216535,9.4891383265,10.110110743,9.777234459,9.771683633,10.8378309575,10.2469583375
Ccbl1,10.00787608,9.858531705,10.24465527,10.38681305,10.61311718,10.48455764,10.16887773,10.12826884,10.66264475,10.50474444,9.938385746,9.945818462,10.19903566,9.843800424,10.73544868,10.68589464
Iglv1,7.008592903,7.536870526,9.547194412,8.700472236,8.116081435,8.54626886,5.668979206,7.39459446,8.892665041,8.385441232,3.535453049,4.590447949,5.493533133,4.705073199,9.241187353,10.31060124
Commd1,9.273480691,9.500856716,10.6579169075,10.489781585,9.6675436525,10.87680788,9.169845011,9.2208933145,10.330124661,10.6642191785,9.501398159,9.621320781,9.4944132315,9.6535551285,10.175107532,9.9203212265
Csrnp1,10.09612046,10.25558236,9.850747209,10.00225579,9.756820189,9.654179159,10.38655356,10.03977483,9.743854224,9.97166834,10.37159928,10.26620575,10.26936181,10.49914861,9.566834963,9.620088554
Tmem98,10.35704377,10.36805543,9.047835223,9.285117296,9.920522368,9.231389588,10.543021,10.46364816,9.492737156,9.29603254,10.52939548,9.736790358,10.60214467,10.1639278,8.970520673,9.702508118
Cldn24,8.141164242,9.349307851,12.77999386,12.90646745,10.21132896,13.05670452,8.091079249,8.79533141,11.80106873,12.51334364,8.540885572,10.23664565,8.923575251,10.15049726,11.40026963,10.57436547
Gm20753,15.07185442,15.19934046,16.71115821,17.30922611,16.28357508,16.63044353,14.98857601,15.53575025,16.79844952,16.47226049,14.68699347,16.23339937,15.12390198,15.73723203,16.93374945,16.36933105
Ncoa4,11.655992825,11.713022045,12.59495489,12.1118361,11.940840825,12.3252768,11.507106435,11.602502335,11.766362885,11.948091275,11.34044777,11.456672245,11.335786895,11.19917082,12.21424817,12.053889865
Spink2,10.40828673,10.37618153,8.847402595,10.1391552,10.18410958,9.204269364,10.35854785,10.05791886,9.286495155,9.254464297,10.02244879,10.29570656,10.34356458,10.55742015,9.469086588,9.707742899
Rhox8,15.07913517,15.26112173,17.03228105,17.6406657,16.65838031,16.89243549,15.2449711,15.74970152,17.19408261,16.86188581,14.91942299,16.58017908,15.43805425,16.12090123,17.38499334,16.76587254
Ltbp4,10.724516307,10.8303541736667,10.9592346863333,11.265670446,11.499760313,11.0384569576667,10.7663127366667,10.668341917,11.3868964556667,11.205764674,10.5010429823333,10.9101179793333,10.9333203336667,10.76766304,11.1470256476667,11.5362759243333
Txlnb,8.654777338,8.12519153,11.03756873,8.533144432,10.67911622,11.35880536,9.139748804,8.550409446,11.13384713,10.90239681,8.13437921,6.479493914,8.589096815,7.336391203,10.71296825,10.07932267
Cfb,11.58474043,12.400128975,10.467239962,11.321078685,11.43032796,10.493806804,12.0692557,11.93496434,11.30141899,11.186941559,11.97467806,11.91623693,11.4568252,11.697576185,10.8998853565,10.99938294
Rest,10.481639329,10.351634953,9.71021294466667,9.69819596366666,9.84755062366667,9.708457282,10.4261306926667,10.3453991603333,9.90607221733333,9.961334921,10.4647066693333,9.96843800066667,10.1774447576667,10.210801474,9.88260268966667,10.0808991986667
Chst14,10.46393976,10.22468679,9.117972003,9.589771806,9.898068077,9.406084241,10.37641075,10.03495359,9.330313549,9.174764747,10.14981905,9.861324412,10.18303319,10.04723153,9.34594722,9.724945756
Ifrd2,10.27880272,10.39157893,12.28593081,11.50637057,11.07025958,12.09772684,10.37753877,10.46768822,10.97338174,11.24279795,10.25534927,10.0915383,10.29471291,10.55939603,10.71541702,11.03701821
Prelp,11.2806553483333,11.3768467483333,11.8023966066667,12.5490325786667,12.9964042733333,11.9970238223333,11.3115723566667,11.4148364853333,12.3425807396667,11.984554292,10.8754378133333,11.1483049473333,11.459729839,11.136613247,11.9998724103333,12.423019553
Arhgef25,10.613718869,10.527165285,9.3580759875,9.967321437,10.3512210015,9.8336986325,10.6097269485,10.480101664,10.266747431,9.8314341405,10.782692435,10.5999531325,10.8762964715,10.9430035275,9.895327216,10.099294071
Uaca,11.6297234515,11.4830750045,12.172631925,11.856633955,12.5707934,12.127979455,11.679748065,11.3552901845,12.66313859,12.44625237,11.67265929,11.289146366,11.693369915,11.574994295,12.220643995,12.191072775
Penk,9.6108423005,9.5025851785,9.9226519,9.4031762535,9.8338088995,10.2020673625,9.3600024275,8.727828307,10.533709361,10.424012966,9.4336070695,9.4067927445,9.2068271355,9.202612217,10.266119246,10.383520321
Krt85,11.48956372,11.60669569,10.8155684,11.2408502,11.14374743,10.74526284,11.43118654,11.45188554,10.52478664,10.60892262,11.43578314,11.47153905,11.041721,11.33325711,10.46032272,10.6386009
Hipk1,9.49689461033333,9.72929422366667,10.4051648666667,9.94844923233333,10.122216959,10.1928615913333,9.5193572,9.66238555866667,9.795956194,10.0102120913333,9.082337968,9.11153314566667,9.267702597,9.32322193366667,10.07819586,10.0290957636667
Cd300lf,8.3387008065,9.223911517,11.2453492905,11.0522702525,9.4215435965,11.22103944,8.255204364,9.1577959915,10.621029428,10.927161585,8.7970245585,9.6103263915,8.6259452485,9.2517984525,10.524006219,9.861994357
St6galnac1,9.080862068,9.3907776875,11.0719229445,11.2170056965,10.1109943765,10.957053902,8.7205344715,9.5677235625,10.9967306945,11.0929281365,9.314817002,10.3238536485,9.3649630055,9.7852268525,10.4901499865,10.4215081055
1500011K16Rik,11.47904371,11.26101193,11.88669247,11.30261391,11.94376081,12.18858291,11.55174992,11.25902953,11.9081969,12.07829512,10.94928468,11.10210901,11.21675492,10.88291886,12.06945815,11.83582306
Nuak1,11.289050645,11.255942555,11.48810456,11.59868222,12.08527499,11.78576469,11.21361686,11.077297875,12.25827863,11.958120315,11.017960745,11.105084175,11.594026665,11.288541765,11.84504395,12.28889369
Gm30698,11.23443898,11.00074622,9.327950164,9.665245704,10.72969597,9.339053613,11.11878605,11.04753222,9.710183212,9.007681388,11.03684375,10.40312386,10.83224705,10.7042622,9.273467378,10.08078511
Gab3,14.96148155,15.0158394,16.62523443,17.21244362,16.19333306,16.3897732,14.73848776,15.33714635,16.58246164,16.19129858,14.45158403,16.02749799,14.819084,15.38224307,16.76671164,16.09167315
Cox6a2,12.84136576,12.99547661,15.00924656,12.86654536,14.33846431,15.083622,13.01711931,12.79921599,15.44522779,14.7620866,12.5431502,11.05759236,12.95711351,11.68948794,14.24265553,13.72259668
Ccl4,9.823381764,10.36046018,9.40545707,9.8138766555,9.2578721365,9.4659595285,10.1867559905,9.892132577,9.1764405215,9.6604287485,10.0154885795,10.2573421965,9.9291286365,10.463611925,9.322104661,9.3308640855
Tmem176a,10.51292557,10.69358479,9.767633906,9.672442129,9.957910075,9.688101927,10.51899246,10.47111624,9.913811993,9.98271796,10.81710763,10.33573786,10.45672228,10.12642759,9.930469402,10.08266692
